brand_id, active,brand_name,is_deleted,description,category_id,flavour_id,created_at,is_deleted,description,flavour_name,updated_at, brand_id,is_active,id,created_at,description ,is_active ,is_deleted,name
585,1,IotaFoods,0,Innovative wireless earbuds.,282,611,6/26/2025 10:44,0,Sweet and rich with caramel sauce,Handmade ceramic mugs,6/26/2025 10:44,369,1,611,6/26/2025 10:44,Reliable tools and equipment for corporate efficiency.,1,0,Green Technology
586,1,KappaWear,0,Comfortable yoga pants.,600,612,12/7/2024 14:56,0,Bold and smoky with mesquite flavor,Sustainable fashion brands,12/7/2024 14:56,508,1,612,12/7/2024 14:56,Fun and educational home and lifestyle products for children of all ages.,1,0,Clean Technology
587,1,LambdaDrinks,0,Natural hair oils.,179,613,4/21/2023 5:38,0,Tangy and fresh with lime juice,Delicious vegan meals,4/21/2023 5:38,744,1,613,4/21/2023 5:38,Creative solutions for digital marketing to enhance productivity.,1,0,Environmental Policy
588,1,MuGoods,0,Gourmet cheese boards.,373,614,1/23/2025 13:11,0,Creamy and smooth with yogurt cream,Natural body lotions,1/23/2025 13:11,407,1,614,1/23/2025 13:11,Health and wellness products for cutting-edge designs that promote wellness.,1,0,Urban Ecology
589,1,NuMedia,0,Outdoor travel gear.,425,615,7/10/2024 19:28,0,Fresh and crisp with romaine lettuce,Premium ski gear,7/10/2024 19:28,361,1,615,7/10/2024 19:28,Leading provider of unique offerings for modern businesses.,1,0,Transportation Ecology
590,1,XiFresh,0,High-end audio headphones.,834,616,11/1/2023 10:47,0,Nutty and smooth with peanut cream,Designer leather bags,11/1/2023 10:47,273,1,616,11/1/2023 10:47,Specialty innovative solutions designed for daily use.,1,0,Energy Conservation
591,1,OmicronCloth,0,Handmade home decor.,985,617,3/10/2025 15:22,0,Sharp and pungent with mustard,Healthy snack packs,3/10/2025 15:22,435,1,617,3/10/2025 15:22,High-quality fashion and apparel for trendsetters.,1,0,Water Conservation
592,1,PiHealth,0,Sustainable gardening tools.,253,618,2/20/2024 6:36,0,Earthy and sweet with baked sweet potato,Organic baby products,2/20/2024 6:36,771,1,618,2/20/2024 6:36,Fun and educational children of all ages for innovative solutions.,1,0,Air Quality Management
593,1,RhoElectronics,0,Delicious organic teas.,258,619,6/13/2023 18:41,0,Sweet and floral with rose essence,Specialty coffee blends,6/13/2023 18:41,432,1,619,6/13/2023 18:41,Creative solutions for premium experiences to enhance productivity.,1,0,Noise Pollution Control
594,1,SigmaSnacks,0,Natural bath bombs.,153,620,8/7/2025 12:48,0,Bright and citrusy with lemon peel,Quality running accessories,8/7/2025 12:48,85,1,620,8/7/2025 12:48,Premium home and lifestyle products for smarter living.,1,0,Hazardous Waste Management
595,1,TauBeauty,0,Premium workout gear.,127,621,4/6/2024 20:29,0,Smooth and rich with honey glaze,Innovative wireless headphones,4/6/2024 20:29,699,1,621,4/6/2024 20:29,Advanced technology-driven services for corporate efficiency.,1,0,Toxicology
596,1,UpsilonSports,0,Designer men's shoes.,139,622,10/17/2023 7:54,0,Fruity and tart with cherry juice,Comfortable yoga tops,10/17/2023 7:54,14,1,622,10/17/2023 7:54,Reliable tools and equipment for unique offerings.,1,0,Risk Assessment
597,1,PhiToys,0,Healthy snack mixes.,602,623,5/30/2025 17:10,0,Spicy and warm with allspice powder,Natural hair conditioners,5/30/2025 17:10,194,1,623,5/30/2025 17:10,Fun and educational home and lifestyle products for children of all ages.,1,0,Environmental Monitoring
598,1,ChiTools,0,Organic skincare kits.,431,624,1/9/2024 11:22,0,Light and floral with lavender essence,Gourmet cheese assortments,1/9/2024 11:22,805,1,624,1/9/2024 11:22,Creative solutions for cutting-edge designs designed for daily use.,1,0,Disaster Preparedness
599,1,PsiHome,0,Specialty baking tools.,457,625,7/15/2023 20:05,0,Sweet and creamy with panna cotta,Outdoor travel backpacks,7/15/2023 20:05,615,1,625,7/15/2023 20:05,Health and wellness products for innovative solutions that promote wellness.,1,0,Community Resilience
600,1,OmegaCoffee,0,Quality yoga blocks.,731,626,9/11/2025 14:53,0,Bold and smoky with smoked paprika,High-end audio systems,9/11/2025 14:53,911,1,626,9/11/2025 14:53,Leading provider of corporate efficiency for trendsetters.,1,0,Climate Adaptation
601,1,ApexJuice,0,Innovative smart lighting.,472,627,9/10/2023 5:08,0,Tangy and fresh with lime zest,Handmade home accessories,9/10/2023 5:08,18,1,627,7/14/2023 7:54,Specialty fashion and apparel sourced from trusted suppliers.,1,0,Sustainable Development
602,1,NovaBakery,0,Comfortable winter jackets.,779,628,3/12/2025 22:43,0,Creamy and soft with mascarpone cheese,Sustainable gardening supplies,3/12/2025 22:43,763,1,628,9/19/2025 16:25,High-quality home and lifestyle products crafted with care.,1,0,Global Warming
603,1,VegaPets,0,Natural beard oils.,80,629,12/8/2024 13:27,0,Fresh and crisp with green apple slices,Delicious organic beverages,12/8/2024 13:27,160,1,629,6/14/2024 8:34,Fun and educational children of all ages for home and lifestyle products.,1,0,Carbon Management
604,1,LunaTech,0,Gourmet dessert toppings.,54,630,7/18/2023 18:17,0,Nutty and rich with almond paste,Natural bath oils,7/18/2023 18:17,2,1,630,2/9/2023 13:27,Creative solutions for digital marketing designed for daily use.,1,0,Ecosystem Services
605,1,OrionFoods,0,Outdoor fishing accessories.,333,631,4/21/2024 6:58,0,Sharp and pungent with horseradish sauce,Premium workout clothing,4/21/2024 6:58,745,1,631,12/23/2025 5:58,Premium home and lifestyle products for innovative solutions.,1,0,Biodiversity
606,1,StellarWear,0,High-quality hiking gear.,658,632,11/28/2025 9:12,0,Earthy and deep with roasted beets,Designer men's accessories,11/28/2025 9:12,632,1,632,9/26/2024 18:44,Advanced technology-driven services for smarter living.,1,0,Endangered Species
607,1,CosmoDrinks,0,Handcrafted pottery bowls.,308,633,10/15/2023 14:36,0,Sweet and juicy with ripe mango,Healthy snack options,10/15/2023 14:36,387,1,633,5/12/2023 21:21,Reliable tools and equipment for premium experiences.,1,0,Wildlife Management
608,1,QuantumGoods,0,Sustainable travel accessories.,928,634,6/3/2024 23:48,0,Spicy and bold with chili powder,Organic skincare products,6/3/2024 23:48,580,1,634,7/11/2025 7:39,Fun and educational home and lifestyle products for children of all ages.,1,0,Environmental Education
609,1,VertexMedia,0,Delicious vegan snacks.,568,635,2/22/2025 7:29,0,Light and citrusy with orange zest,Specialty baking sets,2/22/2025 7:29,742,1,635,10/25/2024 14:58,Creative solutions for corporate efficiency to enhance productivity.,1,0,Citizen Science
610,1,NimbusFresh,0,Natural body scrubs.,911,636,1/9/2024 19:03,0,Buttery and smooth with shortbread crust,Quality yoga gear,1/9/2024 19:03,535,1,636,1/11/2023 6:48,Health and wellness products for balanced life.,1,0,Environmental Advocacy
611,1,HelixCloth,0,Premium ski apparel.,639,637,5/31/2023 10:25,0,Juicy and tropical with papaya puree,Innovative smart gadgets,5/31/2023 10:25,597,1,637,2/14/2025 17:36,Leading provider of unique offerings for modern businesses.,1,0,Environmental Justice
612,1,PinnacleHealth,0,Designer leather shoes.,110,638,7/6/2025 16:10,0,Smoky and intense with smoked ham,Comfortable winter wear,7/6/2025 16:10,778,1,638,5/18/2024 10:13,Specialty innovative solutions for trendsetters.,1,0,Social Movements
613,1,SummitElectronics,0,Healthy energy bars.,684,639,8/19/2024 12:41,0,Floral and delicate with rose petals,Natural beard balms,8/19/2024 12:41,379,1,639,9/7/2023 15:44,High-quality fashion and apparel sourced from trusted suppliers.,1,0,Grassroots Organizations
614,1,ZenithSnacks,0,Organic baby toys.,298,640,3/4/2023 21:17,0,Tangy and spicy with chipotle peppers,Gourmet dessert sauces,3/4/2023 21:17,293,1,640,11/24/2025 20:19,Fun and educational children of all ages for innovative solutions.,1,0,Non-Governmental Organizations
615,1,HorizonBeauty,0,Specialty espresso machines.,9,641,12/15/2025 8:07,0,Creamy and sweet with vanilla custard,Outdoor fishing gear,12/15/2025 8:07,809,1,641,3/13/2024 22:37,Creative solutions for home and lifestyle products designed for daily use.,1,0,International Organizations
616,1,AuroraSports,0,Quality running gear.,922,642,10/27/2024 17:56,0,Fresh and bright with baby spinach,High-quality hiking boots,10/27/2024 17:56,372,1,642,8/22/2023 11:05,Premium home and lifestyle products for corporate efficiency.,1,0,United Nations
617,1,SierraToys,0,Innovative smartphone accessories.,229,643,1/20/2023 13:03,0,Nutty and crunchy with toasted almonds,Handcrafted pottery items,1/20/2023 13:03,550,1,643,6/6/2025 6:52,Advanced technology-driven services for cutting-edge designs.,1,0,World Health Organization
618,1,TitanTools,0,Comfortable athletic wear.,901,644,4/10/2025 6:48,0,Sharp and aromatic with cumin seeds,Sustainable travel kits,4/10/2025 6:48,431,1,644,12/2/2024 13:49,Reliable tools and equipment for smarter living.,1,0,World Bank
619,1,AtlasHome,0,Natural lip balms.,499,645,5/4/2024 14:31,0,Earthy and robust with black truffle,Delicious vegan desserts,5/4/2024 14:31,647,1,645,4/17/2023 19:27,Fun and educational home and lifestyle products for children of all ages.,1,0,International Monetary Fund
620,1,FusionCoffee,0,Gourmet spice racks.,825,646,9/23/2023 11:20,0,Light and fruity with pomegranate seeds,Natural body scrubs,9/23/2023 11:20,95,1,646,1/1/2025 8:40,Innovative tools to simplify everyday tasks.,1,0,European Union
621,1,PrimeJuice,0,Outdoor camping gear.,199,647,6/30/2025 19:42,0,Spicy and warm with cardamom pods,Premium ski equipment,6/30/2025 19:42,144,1,647,7/12/2024 15:16,Cutting-edge solutions for smarter office environments.,1,0,African Union
622,1,NextBakery,0,High-end fitness apparel.,160,648,3/14/2024 9:05,0,Sweet and rich with toffee sauce,Designer leather goods,3/14/2024 9:05,296,1,648,11/25/2023 21:03,Premium wellness programs for healthy living.,1,0,ASEAN
623,1,CorePets,0,Handmade jewelry pieces.,402,649,8/28/2023 15:16,0,Bold and smoky with mesquite charcoal,Healthy energy snacks,8/28/2023 15:16,898,1,649,3/21/2025 10:26,Creative culinary products for modern kitchens.,1,0,NAFTA
624,1,EpicTech,0,Sustainable fashion lines.,352,650,10/21/2025 22:34,0,Tangy and fresh with lemon juice,Organic baby apparel,10/21/2025 22:34,646,1,650,2/5/2024 12:44,Eco-conscious home decor for sustainable living.,1,0,Trade Agreements
625,1,AlphaFoods,0,Delicious gluten-free meals.,723,651,7/7/2024 5:42,0,Creamy and smooth with ricotta cheese,Specialty espresso machines,7/7/2024 5:42,45,1,651,6/16/2023 20:35,Advanced learning resources for students.,1,0,Global Trade
626,1,BetaWear,0,Natural skin toners.,64,652,12/12/2023 20:50,0,Fresh and crisp with iceberg lettuce,Quality running shoes,12/12/2023 20:50,692,1,652,8/3/2025 18:15,High-tech gadgets for tech enthusiasts.,1,0,Economic Development
627,1,GammaDrinks,0,Premium outdoor lighting.,732,653,1/29/2025 10:03,0,Nutty and smooth with cashew butter,Innovative smartphone cases,1/29/2025 10:03,303,1,653,4/3/2024 7:01,Stylish travel accessories for modern explorers.,1,0,Microfinance
628,1,DeltaGoods,0,Designer fashion scarves.,552,654,2/25/2024 16:57,0,Sharp and pungent with radish sprouts,Comfortable athletic socks,2/25/2024 16:57,84,1,654,10/22/2023 13:56,Freshly crafted beverages for all seasons.,1,0,Fair Trade
629,1,EpsilonMedia,0,Healthy protein bars.,637,655,6/6/2023 8:14,0,Earthy and sweet with roasted garlic,Natural lip care products,6/6/2023 8:14,806,1,655,5/27/2025 9:04,Interactive educational toys for children.,1,0,Corporate Social Responsibility
630,1,ZetaFresh,0,Organic hair care kits.,55,656,8/13/2025 13:23,0,Sweet and floral with rose water,Gourmet spice collections,8/13/2025 13:23,625,1,656,1/13/2024 6:48,Professional-grade kitchen appliances for home chefs.,1,0,Social Entrepreneurship
631,1,EtaCloth,0,Specialty cocktail glasses.,957,657,4/30/2024 18:37,0,Bright and citrusy with lemon peel,Outdoor camping supplies,4/30/2024 18:37,622,1,657,7/21/2023 19:28,Organic skincare solutions for healthy skin.,1,0,Impact Investing
632,1,ThetaHealth,0,Quality outdoor shoes.,794,658,11/19/2023 22:40,0,Smooth and rich with honey,High-end fitness machines,11/19/2023 22:40,421,1,658,9/23/2025 14:17,Smart fitness equipment for home workouts.,1,0,Sustainable Finance
633,1,IotaElectronics,0,Innovative fitness trackers.,474,659,3/3/2025 7:55,0,Fruity and tart with black cherry,Handmade jewelry collections,3/3/2025 7:55,178,1,659,6/1/2024 8:36,Premium pet accessories for animal lovers.,1,0,Green Bonds
634,1,KappaSnacks,0,Comfortable sleepwear sets.,13,660,9/26/2024 12:06,0,Spicy and warm with clove buds,Sustainable fashion lines,9/26/2024 12:06,127,1,660,2/16/2023 21:06,High-performance sports gear for active lifestyles.,1,0,Ethical Investing
635,1,LambdaBeauty,0,Natural facial moisturizers.,741,661,7/14/2023 6:22,0,Light and floral with violet syrup,Delicious gluten-free snacks,7/14/2023 6:22,762,1,661,12/16/2025 17:34,Digital solutions for business automation.,1,0,Financial Technology
636,1,MuSports,0,Gourmet baking tools.,120,662,5/18/2025 15:40,0,Sweet and creamy with vanilla ice cream,Natural skin care serums,5/18/2025 15:40,748,1,662,9/21/2024 11:43,Artisan handmade products for unique gifting.,1,0,Cryptocurrency
637,1,NuToys,0,Outdoor picnic gear.,280,663,1/15/2024 21:19,0,Bold and smoky with smoked cheddar,Premium outdoor furniture,1/15/2024 21:19,487,1,663,5/24/2023 5:27,Luxury bedding and home textiles.,1,0,Blockchain
638,1,XiTools,0,High-quality sports equipment.,546,664,10/8/2023 9:33,0,Tangy and fresh with pomegranate seeds,Designer fashion jewelry,10/8/2023 9:33,996,1,664,7/20/2025 20:52,Healthy snack alternatives for everyday nutrition.,1,0,Peer-to-Peer Lending
639,1,OmicronHome,0,Handcrafted wooden furniture.,979,665,12/3/2025 3:51,0,Creamy and soft with mascarpone cream,Healthy protein shakes,12/3/2025 3:51,114,1,665,10/6/2024 15:03,Modern furniture designs for contemporary homes.,1,0,Crowdfunding
640,1,PiCoffee,0,Sustainable home decor.,947,666,6/23/2024 14:27,0,Fresh and crisp with cucumber ribbons,Organic hair treatments,6/23/2024 14:27,685,1,666,1/30/2023 10:12,Eco-friendly packaging solutions for businesses.,1,0,Mobile Payments
641,1,RhoJuice,0,Delicious organic snacks.,809,667,2/20/2023 17:39,0,Nutty and rich with pecan nuts,Specialty cocktail mixers,2/20/2023 17:39,257,1,667,2/27/2025 7:50,Comprehensive software tools for productivity.,1,0,Digital Banking
642,1,SigmaBakery,0,Natural bath salts.,348,668,4/27/2025 11:42,0,Sharp and pungent with chili flakes,Quality outdoor apparel,4/27/2025 11:42,28,1,668,5/3/2024 19:18,Trendy lifestyle products for young professionals.,1,0,Insurance Technology
643,1,TauPets,0,Premium workout supplements.,432,669,8/10/2024 20:56,0,Earthy and deep with black pepper,Innovative fitness tools,8/10/2024 20:56,193,1,669,9/13/2023 22:29,Customized gift items for special occasions.,1,0,Regulatory Technology
644,1,UpsilonTech,0,Designer sunglasses cases.,209,670,5/16/2023 13:48,0,Sweet and juicy with plum,Comfortable loungewear,5/16/2023 13:48,542,1,670,11/16/2025 6:31,High-quality stationery for creative minds.,1,0,Risk Management
645,1,PhiFoods,0,Healthy hydration drinks.,326,671,7/21/2025 8:17,0,Spicy and bold with cayenne pepper,Natural facial cleansers,7/21/2025 8:17,519,1,671,3/9/2024 11:04,Smart home security solutions.,1,0,Compliance
646,1,ChiWear,0,Organic face creams.,544,672,10/5/2024 18:05,0,Light and citrusy with orange zest,Gourmet baking ingredients,10/5/2024 18:05,671,1,672,8/10/2023 8:55,Innovative cleaning products for home efficiency.,1,0,Anti-Money Laundering
647,1,PsiDrinks,0,Specialty tea infusers.,686,673,1/3/2023 22:30,0,Buttery and smooth with croissant layers,Outdoor picnic sets,1/3/2023 22:30,887,1,673,6/27/2025 15:44,Premium audio devices for music lovers.,1,0,Fraud Detection
648,1,OmegaGoods,0,Quality hiking shoes.,908,674,2/11/2025 6:13,0,Juicy and tropical with pineapple chunks,High-quality sportswear,2/11/2025 6:13,529,1,674,12/4/2024 13:26,Fashion-forward accessories for style enthusiasts.,1,0,Cybersecurity
649,1,ApexMedia,0,Innovative smart appliances.,931,675,5/27/2024 15:26,0,Smoky and intense with smoked trout,Handcrafted wooden toys,5/27/2024 15:26,442,1,675,4/27/2023 21:37,Organic beverages made from natural ingredients.,1,0,Data Privacy
650,1,NovaFresh,0,Comfortable sports clothing.,389,676,9/14/2023 10:35,0,Floral and delicate with elderflower petals,Sustainable home goods,9/14/2023 10:35,228,1,676,1/10/2025 17:52,Ergonomic office furniture for comfort and productivity.,1,0,Information Security
651,1,VegaCloth,0,Natural lipsticks.,812,677,11/9/2025 21:04,0,Tangy and spicy with ginger root,Delicious organic snacks,11/9/2025 21:04,334,1,677,7/18/2024 9:14,Art supplies for professional and hobby artists.,1,0,Identity Management
652,1,LunaHealth,0,Gourmet cooking oils.,191,678,3/22/2024 7:54,0,Creamy and sweet with custard,Natural bath salts,3/22/2024 7:54,113,1,678,11/12/2023 15:38,High-end home entertainment systems.,1,0,Access Control
653,1,OrionElectronics,0,Outdoor adventure gear.,249,679,8/2/2023 14:22,0,Fresh and bright with kale,Premium workout gear,8/2/2023 14:22,338,1,679,3/4/2025 6:09,Quality cookware for culinary perfection.,1,0,Encryption
